id,name,birthday,height,weight
215411,Marco Da Silva,1992-04-10 00:00:00,182.88,159
215412,Fouad Rachid,1991-11-15 00:00:00,162.56,126
215415,Rob Schoofs,1994-03-23 00:00:00,180.34,150
215418,Leroy Labylle,1991-03-11 00:00:00,175.26,159
215419,Anthony Limbombe,1994-07-15 00:00:00,177.8,159
215551,Scott Allan,1991-11-28 00:00:00,177.8,148
215584,David Lopez,1989-10-09 00:00:00,185.42,183
215711,Dionisio Villalba,1989-12-21 00:00:00,182.88,181
215723,Marco Capuano,1991-10-14 00:00:00,185.42,176
215725,Alessandro Longhi,1989-06-25 00:00:00,185.42,168
215766,Jeff Louis,1992-08-08 00:00:00,170.18,163
215768,Ezequiel Rescaldani,1992-06-11 00:00:00,190.5,183
215780,Stewart Carswell,1993-09-09 00:00:00,175.26,157
215798,Lavyin Kurzawa,1992-09-04 00:00:00,182.88,163
215804,Elias Kachunga,1992-04-22 00:00:00,177.8,163
215823,Pierre Sagna,1990-08-21 00:00:00,182.88,168
215927,Juan Carlos,1990-03-30 00:00:00,177.8,159
215930,Jordan Slew,1992-09-07 00:00:00,190.5,179
215931,Mathias Pogba,1990-08-19 00:00:00,190.5,192
228982,Bruno Uvini,1991-06-03 00:00:00,187.96,187
229610,Mathieu Debisschop,1984-02-29 00:00:00,177.8,159
229723,Ondrej Petrak,1992-03-11 00:00:00,185.42,174
229737,Lukasz Sierpina,1988-03-27 00:00:00,175.26,150
229759,Marvin Plattenhardt,1992-01-26 00:00:00,180.34,168
229778,Lewis Horner,1992-02-01 00:00:00,180.34,165
229803,Rodrigo Andres Battaglia,1991-07-12 00:00:00,187.96,174
229844,Ola John,1992-05-19 00:00:00,177.8,174
229855,Mathieu Deplagne,1991-10-01 00:00:00,182.88,172
230133,Navarone Foor,1992-02-04 00:00:00,170.18,134
230190,Felipe Anderson,1993-04-15 00:00:00,175.26,154
230476,Gino Peruzzi,1992-06-09 00:00:00,177.8,163
230819,Kevin Holt,1993-01-25 00:00:00,185.42,154
230825,Lorenzo Lollo,1990-12-08 00:00:00,180.34,165
230900,Nicolas Benezet,1991-02-24 00:00:00,172.72,134
230910,Markus Mendler,1993-01-07 00:00:00,172.72,159
230982,Raphael Varane,1993-04-25 00:00:00,190.5,172
230993,Raul Rodriguez,1987-09-22 00:00:00,182.88,163
231006,Junior Kabananga,1989-04-04 00:00:00,187.96,201
231093,Karim Laribi,1991-04-20 00:00:00,175.26,148
231133,Mirko Bigazzi,1989-04-03 00:00:00,182.88,159
231176,Leonardo Pavoletti,1988-11-26 00:00:00,187.96,187
231199,Paul-Georges Ntep,1992-07-29 00:00:00,180.34,165
231592,Aaron Mooy,1990-09-15 00:00:00,175.26,150
231614,Leandro Di Gregorio,1992-03-18 00:00:00,172.72,150
231638,Dzikamai Andre Gwaze,1989-04-22 00:00:00,177.8,157
231652,Thilo Leugers,1991-01-09 00:00:00,182.88,161
231674,Erik Cummins,1988-08-10 00:00:00,185.42,176
231753,Frederik Soerensen,1992-04-14 00:00:00,193.04,194
231801,Robert Brady,1992-01-14 00:00:00,175.26,152
231804,Ravel Morrison,1993-02-02 00:00:00,175.26,157
231811,Raoul Loe,1989-01-31 00:00:00,193.04,183
231977,Alberto Perea,1990-12-19 00:00:00,175.26,146
232094,Declan Gallagher,1991-02-13 00:00:00,195.58,190
232096,Tobias Haitz,1992-02-12 00:00:00,187.96,179
232103,Ahmed Musa,1992-10-14 00:00:00,167.64,152
232110,Simone Rapp,1992-10-01 00:00:00,193.04,183
232143,Martin Polacek,1990-04-02 00:00:00,198.12,209
232152,Gianluca Hossmann,1991-03-25 00:00:00,175.26,161
232164,Edivandio,1991-01-01 00:00:00,182.88,168
232253,Benik Afobe,1993-02-12 00:00:00,182.88,170
232299,Hannes van der Bruggen,1993-04-01 00:00:00,180.34,159
237534,Henk Dijkhuizen,1992-06-09 00:00:00,177.8,165
237541,Felix Klaus,1992-09-13 00:00:00,177.8,174
237542,Johannes Geis,1993-08-17 00:00:00,180.34,179
237562,Connor Ripley,1993-02-13 00:00:00,190.5,212
237563,Stuart Armstrong,1992-03-30 00:00:00,182.88,165
237602,Luka Krajnc,1994-09-19 00:00:00,187.96,190
237606,Leandro Daniel Paredes,1994-06-29 00:00:00,180.34,165
237610,Miroslav Covilo,1986-05-06 00:00:00,193.04,205
237620,Rafal Janicki,1992-07-05 00:00:00,187.96,183
237631,Valentin Eysseric,1992-03-25 00:00:00,180.34,161
237645,Andreas Hirzel,1993-03-25 00:00:00,190.5,196
237646,Jimmy De Jonghe,1992-02-13 00:00:00,170.18,148
238438,Simon Zoller,1991-06-26 00:00:00,177.8,154
238529,Wojciech Golla,1992-01-12 00:00:00,182.88,176
238766,David Hopkirk,1993-01-17 00:00:00,180.34,157
238786,Zakarya Bergdich,1989-01-07 00:00:00,175.26,150
238838,Jacopo Sala,1991-12-05 00:00:00,182.88,165
238841,Jose Recio,1991-01-11 00:00:00,182.88,163
238851,Bruno Turco,1991-07-30 00:00:00,180.34,170
238879,Kaye Coppoolse,1991-01-03 00:00:00,182.88,174
239061,Salih Ucan,1994-01-06 00:00:00,182.88,143
239213,Michele Camporese,1992-05-19 00:00:00,185.42,165
239219,Mateo Kovacic,1994-05-06 00:00:00,177.8,170
239253,Adrian Rakowski,1990-10-07 00:00:00,180.34,154
239256,Francesco Grandolfo,1992-07-26 00:00:00,180.34,179
239259,Valere Germain,1990-04-17 00:00:00,180.34,161
239287,Josef Martinez,1993-05-19 00:00:00,172.72,157
239350,Cristiano Biraghi,1992-09-01 00:00:00,182.88,172
239351,Arnaud De Greef,1992-04-12 00:00:00,182.88,176
239352,Massimo Bruno,1993-09-17 00:00:00,177.8,163
239527,Grilo,1991-08-19 00:00:00,177.8,159
239528,Zakaria M'Sila,1992-04-06 00:00:00,177.8,165
239559,Kevin Kraus,1992-08-12 00:00:00,190.5,201
239594,Francois D'Onofrio,1990-10-06 00:00:00,180.34,154
239599,Houdret,1993-08-09 00:00:00,190.5,168
239774,Joshua Brillante,1993-03-25 00:00:00,177.8,161
239807,Saido Berahino,1993-08-04 00:00:00,180.34,183
239856,Jon Flanagan,1993-01-01 00:00:00,180.34,152
239919,Sam Winnall,1991-01-19 00:00:00,175.26,157
239920,Matt Doherty,1992-01-16 00:00:00,182.88,196
239946,Alfredo Morales,1990-05-12 00:00:00,182.88,170
239958,Maurice Brunner,1991-01-29 00:00:00,177.8,159
239959,Kevin Bigler,1992-10-05 00:00:00,172.72,154
239964,Cristiano Piccini,1992-09-26 00:00:00,182.88,170
239965,Isma Lopez,1990-01-29 00:00:00,180.34,165
239981,Juan Sanchez Mino,1990-01-01 00:00:00,177.8,172
240044,Jens Naessens,1991-04-01 00:00:00,187.96,170
240054,Pablo Sarabia,1992-05-11 00:00:00,175.26,154
240205,Jetro Willems,1994-03-30 00:00:00,170.18,161
240235,Danilo Pereira,1991-09-09 00:00:00,187.96,176
240236,Massadio Haidara,1992-12-02 00:00:00,180.34,165
240337,Lorenzo Ebicilio,1991-09-24 00:00:00,177.8,165
240338,Richard Strebinger,1993-02-14 00:00:00,193.04,198
240346,Elvis Manu,1993-08-13 00:00:00,172.72,154
240348,Matthias Ostrzolek,1990-06-05 00:00:00,177.8,159
240367,Salif Sane,1990-08-25 00:00:00,195.58,187
240477,Loiik Landre,1992-05-05 00:00:00,182.88,165
240478,Neeskens Kebano,1992-03-10 00:00:00,170.18,143
240537,Danny da Costa,1993-07-13 00:00:00,185.42,185
240538,Ben Mee,1989-09-23 00:00:00,180.34,163
240539,Omar Elabdellaoui,1991-12-05 00:00:00,177.8,161
240540,Chris Chantler,1990-12-16 00:00:00,172.72,154
240556,Abel Tamata,1990-12-05 00:00:00,182.88,170
240561,Gerrit Pressel,1990-06-19 00:00:00,180.34,159
240788,Ted van de Pavert,1992-01-06 00:00:00,193.04,181
240790,Gregor Breinburg,1991-09-16 00:00:00,172.72,157
240837,Jonathan Schmid,1990-06-26 00:00:00,177.8,172
240935,Miguel Lourenco,1992-05-27 00:00:00,185.42,176
241424,Michael Devlin,1993-10-03 00:00:00,187.96,174
241498,Matthew Kennedy,1994-11-01 00:00:00,175.26,143
241501,Glenn Claes,1994-03-08 00:00:00,177.8,137
241728,Jason Lowe,1991-09-02 00:00:00,177.8,176
241747,Javier Fernandez Annunziata,1987-08-31 00:00:00,177.8,146
241825,Francisco Alcacer,1993-08-30 00:00:00,175.26,157
241996,George Long,1993-11-05 00:00:00,193.04,207
241997,Liassine Cadamuro,1988-03-05 00:00:00,187.96,179
242094,Joel Campbell,1992-02-10 00:00:00,177.8,159
242151,Borja Ekiza,1988-03-06 00:00:00,180.34,161
242156,Djibril Sidibe,1992-07-29 00:00:00,182.88,161
242229,David Wijns,1987-01-09 00:00:00,180.34,170
242234,Jeremy Dumesnil,1986-06-22 00:00:00,182.88,168
242243,William Dutoit,1988-09-18 00:00:00,182.88,172
242260,Jonas Heymans,1993-02-06 00:00:00,180.34,174
242300,Michael Clepkens,1986-01-30 00:00:00,187.96,194
242306,Marcin Kalkowski,1989-11-06 00:00:00,185.42,187
242308,Dong-Won Ji,1991-05-28 00:00:00,187.96,170
242418,Ignasi Miquel,1992-09-28 00:00:00,193.04,187
242469,Rafinha,1993-02-12 00:00:00,175.26,157
242477,Nacho Cases,1987-12-22 00:00:00,175.26,146
242709,Roberto Firmino,1991-10-02 00:00:00,180.34,168
242719,Adrien Trebel,1991-03-03 00:00:00,172.72,159
242783,Diogo Figueiras,1991-07-01 00:00:00,167.64,141
242872,Josue,1992-06-17 00:00:00,187.96,174
242874,Ricardo Ferreira,1992-11-25 00:00:00,190.5,168
242877,Tiago Ferreira,1993-07-10 00:00:00,182.88,165
242879,Joao Amorim,1992-07-26 00:00:00,177.8,161
242882,Tiago Rodrigues,1992-01-29 00:00:00,177.8,165
242887,Christian Atsu,1992-01-10 00:00:00,172.72,150
242889,Alhassan Wakaso,1992-01-07 00:00:00,180.34,176
242892,Ruben Ferreira,1990-02-17 00:00:00,182.88,143
242894,Kanu,1992-03-05 00:00:00,180.34,163
242901,Rafael Amorim,1987-07-30 00:00:00,193.04,196
242903,Sergio Romeo Marakis,1991-11-11 00:00:00,177.8,172
242904,Arsenio,1989-08-30 00:00:00,180.34,159
242958,Jean-Christophe Bahebeck,1993-05-01 00:00:00,182.88,168
243068,Adam Taggart,1993-06-02 00:00:00,182.88,152
243127,Akaki Gogia,1992-01-18 00:00:00,177.8,161
243131,William Gross,1992-03-31 00:00:00,182.88,181
243160,Gary Mackay-Steven,1990-08-31 00:00:00,175.26,154
243163,David Timor Copovi,1989-10-17 00:00:00,185.42,170
243164,Julian Draxler,1993-09-20 00:00:00,187.96,165
243240,David Biton,1988-03-01 00:00:00,187.96,179
243248,Chris Mavinga,1991-05-26 00:00:00,182.88,172
243250,Gregory Mertens,1991-02-02 00:00:00,190.5,172
243421,Jody Lukoki,1992-11-15 00:00:00,172.72,134
243422,Geoffrey Castillion,1991-05-25 00:00:00,190.5,172
243424,Rodney Sneijder,1991-03-31 00:00:00,170.18,148
243425,Ouasim Bouy,1993-06-11 00:00:00,185.42,165
243429,Giliano Wijnaldum,1992-08-31 00:00:00,180.34,168
243430,Mitchell te Vrede,1991-08-07 00:00:00,193.04,183
243439,Thomas Bruns,1992-01-07 00:00:00,177.8,152
243440,Dammyano Grootfaam,1991-05-13 00:00:00,182.88,152
243456,Mark Janssen,1992-05-10 00:00:00,182.88,165
243465,Stefano Marzo,1991-03-22 00:00:00,180.34,159
243466,Imad Najah,1991-02-19 00:00:00,182.88,170
243473,Peter van Ooijen,1992-02-16 00:00:00,177.8,148
243481,Dries Wuytens,1991-03-18 00:00:00,182.88,176
243482,Benjamin van Leer,1992-04-09 00:00:00,187.96,168
243486,Collin van Eijk,1991-08-01 00:00:00,182.88,161
243489,Thijs Bouma,1992-04-02 00:00:00,177.8,157
243490,Filip Bednarek,1992-09-26 00:00:00,187.96,179
243492,Ninos Gouriye,1991-01-14 00:00:00,177.8,170
243493,Stefan Thesker,1991-04-11 00:00:00,190.5,185
243496,Nils Roeseler,1992-02-10 00:00:00,193.04,172
243500,Ludcinio Marengo,1991-09-14 00:00:00,175.26,154
243501,Kai Heerings,1990-01-12 00:00:00,190.5,179
243507,Stefano Lilipaly,1990-01-10 00:00:00,170.18,132
243509,Anouar Kali,1991-06-03 00:00:00,172.72,148
243516,Enzio Boldewijn,1992-11-17 00:00:00,182.88,168
243548,Patrick J. ter Mate,1992-02-17 00:00:00,180.34,168
243608,Cristian Battocchio,1992-02-10 00:00:00,170.18,141
243649,Pedro Ramirez,1992-08-24 00:00:00,165.1,150
243781,Hernan,1990-08-26 00:00:00,180.34,161
243789,Victor Garcia,1994-06-11 00:00:00,175.26,154
243827,Pelle Jensen,1992-05-24 00:00:00,193.04,187
243828,Tom Trybull,1993-03-09 00:00:00,180.34,159
243829,Andre Hahn,1990-08-13 00:00:00,185.42,176
243937,Lars Veldwijk,1991-08-21 00:00:00,198.12,209
244035,Simon Murray,1992-03-15 00:00:00,182.88,165
244065,Matan Ohayon,1986-02-25 00:00:00,180.34,159
244128,Akoete Eninful,1992-07-21 00:00:00,182.88,154
244136,Fede Vico,1994-07-04 00:00:00,167.64,141
244155,Zezinho,1992-09-23 00:00:00,175.26,161
244278,Mathias Gehrt,1992-06-07 00:00:00,175.26,165
244377,Diego Rubio,1993-05-15 00:00:00,177.8,170
244398,Stefano Magnasco,1992-09-28 00:00:00,175.26,159
244458,Mustafa Saymak,1993-02-11 00:00:00,170.18,139
244525,Fraser Kerr,1993-01-17 00:00:00,187.96,179
244558,Jerome Roussillon,1993-01-06 00:00:00,175.26,176
244563,Jota,1991-06-16 00:00:00,180.34,154
244774,Esmael Goncalves,1991-06-25 00:00:00,182.88,194
244809,Mattia Valoti,1993-09-06 00:00:00,180.34,137
244811,Davide Zappacosta,1992-06-11 00:00:00,182.88,154
244816,Federico Ceccherini,1992-05-11 00:00:00,185.42,159
244835,Giuseppe De Luca,1991-10-11 00:00:00,167.64,154
244840,Amidu Salifu,1992-09-20 00:00:00,182.88,172
244904,Darwin Andrade,1991-02-11 00:00:00,175.26,154
244911,Paul McCallum,1993-07-28 00:00:00,190.5,165
244953,Ziggy Gordon,1993-04-23 00:00:00,180.34,170
244959,Lewis Toshney,1992-06-24 00:00:00,187.96,168
244963,Rodrigo Ely,1993-11-03 00:00:00,187.96,183
244966,Stefano Sturaro,1993-03-09 00:00:00,180.34,174
244970,Filippo Falco,1992-02-11 00:00:00,170.18,154
245022,Jason Naismith,1994-06-25 00:00:00,185.42,183
245156,Sava Miladinovic Bento,1991-01-02 00:00:00,182.88,159
245161,Sekou Junior Sanogo,1989-05-05 00:00:00,182.88,179
245287,Gaetan Courtet,1989-02-22 00:00:00,180.34,159
245315,Jeffrey Gouweleeuw,1991-07-10 00:00:00,187.96,165
245412,Rafael Crivellaro,1989-02-18 00:00:00,182.88,176
245422,Ryo Miyaichi,1992-12-14 00:00:00,182.88,157
245423,Andre Micael,1989-02-04 00:00:00,187.96,183
245433,Stefanos Kapinos,1994-03-18 00:00:00,195.58,201
245438,Julio Regufe Alves,1991-06-29 00:00:00,180.34,157
245526,Jeong-Ho Hong,1989-08-12 00:00:00,185.42,176
245530,Suk-Young Yun,1990-02-13 00:00:00,182.88,163
245555,Geronimo Rulli,1992-05-20 00:00:00,187.96,176
245572,Juan Manuel Iturbe,1993-06-04 00:00:00,170.18,137
245599,Davy Roef,1994-02-06 00:00:00,187.96,187
245653,Abdelfettah Boukhriss,1986-10-22 00:00:00,185.42,161
246177,Pablo Hernandez,1986-10-24 00:00:00,185.42,179
246187,Juan Calahorro,1988-05-12 00:00:00,182.88,165
246201,Sergio Alvarez,1986-08-03 00:00:00,177.8,165
246218,David Junca,1993-11-16 00:00:00,175.26,148
246316,Rory McKenzie,1993-10-07 00:00:00,175.26,165
246317,Liam Polworth,1994-10-12 00:00:00,177.8,141
246330,Benjamin Morel,1987-06-10 00:00:00,180.34,154
246331,Willy Boly,1991-02-03 00:00:00,190.5,179
246332,Ziri Hammar,1992-07-25 00:00:00,180.34,163
246414,Andre Carrillo,1991-06-14 00:00:00,180.34,161
246422,Juan Carlos,1988-01-20 00:00:00,187.96,181
246438,Gerard Moreno,1992-04-07 00:00:00,177.8,165
246552,Jason Adesanya,1993-05-26 00:00:00,185.42,172
246571,Benedikt Roecker,1989-11-19 00:00:00,198.12,198
246575,Raheem Sterling,1994-12-08 00:00:00,170.18,152
247169,Imanol Iriberri,1987-03-04 00:00:00,177.8,163
248123,Lion Kaak,1991-06-26 00:00:00,180.34,176
248150,Leon van Dijk,1992-03-09 00:00:00,177.8,150
248151,Joey Pelupessy,1993-05-15 00:00:00,172.72,139
248152,Mark Engberink,1992-08-12 00:00:00,180.34,165
248154,Cas Peters,1993-05-13 00:00:00,182.88,179
248169,Chaker Alhadhur,1991-12-04 00:00:00,172.72,143
248437,Alexander Schwolow,1992-06-02 00:00:00,187.96,183
248453,Paul Pogba,1993-03-15 00:00:00,190.5,185
248454,Ryan Tunnicliffe,1992-12-30 00:00:00,182.88,176
248457,Mateusz Szczepaniak,1991-01-23 00:00:00,182.88,161
248689,Michy Batshuayi,1993-10-02 00:00:00,180.34,172
248714,Mario Bilate,1991-07-16 00:00:00,190.5,190
249057,Wojciech Pawlowski,1993-01-18 00:00:00,190.5,181
249059,Lukasz Zejdler,1992-03-22 00:00:00,172.72,141
249225,Dejan Meleg,1994-10-01 00:00:00,175.26,161
249237,Uros Vitas,1992-07-06 00:00:00,187.96,187
249550,Nika Dzalamidze,1992-01-06 00:00:00,172.72,154
249761,Dan Nistor,1988-05-06 00:00:00,180.34,159
251131,Denis Prychynenko,1992-02-17 00:00:00,187.96,187
251243,Lloyd Palun,1988-11-24 00:00:00,177.8,170
251244,Andre Ramalho Silva,1992-02-16 00:00:00,182.88,179
251256,Javier Espinosa Gonzalez,1992-09-19 00:00:00,175.26,154
251384,Federico Viviani,1992-03-24 00:00:00,180.34,165
251925,Gerard Deulofeu,1994-03-13 00:00:00,177.8,161
252283,Bruno Lopes,1986-08-19 00:00:00,180.34,165
252650,Gianluca Caprari,1993-07-30 00:00:00,172.72,157
252672,Michal Szromnik,1993-03-04 00:00:00,190.5,176
252677,Vladimir Boljevic,1988-01-17 00:00:00,175.26,161
252969,Lucas Andersen,1994-09-13 00:00:00,180.34,161
252972,Jakub Bak,1993-05-28 00:00:00,175.26,150
253088,Nikola Maksimovic,1991-11-25 00:00:00,193.04,181
253103,Kane Hemmings,1992-04-08 00:00:00,185.42,172
253120,Virgil Misidjan,1993-07-24 00:00:00,172.72,134
253121,Paul Gladon,1992-03-18 00:00:00,187.96,174
253410,Ferhan Hasani,1990-06-18 00:00:00,187.96,165
253631,Jamie Reckord,1992-03-09 00:00:00,177.8,183
253748,Jake Carroll,1991-08-11 00:00:00,182.88,172
254241,Stole Dimitrievski,1993-12-25 00:00:00,185.42,190
254289,Mateusz Zachara,1990-03-27 00:00:00,180.34,163
254308,Florian Thauvin,1993-01-26 00:00:00,177.8,154
254455,Alpaslan Ozturk,1993-07-16 00:00:00,185.42,183
254472,Danny Ward,1993-06-22 00:00:00,190.5,194
254608,Niels Vandenbroucke,1991-03-15 00:00:00,175.26,132
254702,Thievy Bifouma,1992-05-13 00:00:00,180.34,163
254704,Armando Sadiku,1991-05-27 00:00:00,185.42,176
254975,Perry Kitchen,1992-02-29 00:00:00,182.88,161
255221,Simon Thern,1992-09-18 00:00:00,180.34,168
255251,Antonio Signori Dominique,1994-07-25 00:00:00,185.42,165
255538,Plamen Krachunov,1989-01-11 00:00:00,187.96,170
255960,Nikola Lekovic,1989-12-19 00:00:00,175.26,161
255963,Ole Kristian Selnaes,1994-07-07 00:00:00,187.96,163
256197,Arne Naudts,1993-11-27 00:00:00,185.42,176
256198,Loris Brogno,1992-09-18 00:00:00,177.8,143
256202,Niels Mestdagh,1993-01-03 00:00:00,177.8,150
256727,Alhassane Bangoura,1992-03-30 00:00:00,175.26,159
256728,Agustin Vuletich,1991-11-03 00:00:00,185.42,174
256968,Daniel Kaufmann,1990-12-22 00:00:00,185.42,179
257540,Gevaro Nepomuceno,1992-11-10 00:00:00,175.26,152
257695,Gary Fisher,1992-06-06 00:00:00,180.34,165
257757,Gabriel,1989-10-15 00:00:00,185.42,185
257828,Ruben Ligeon,1992-05-24 00:00:00,175.26,132
257843,Erdin Demir,1990-03-27 00:00:00,177.8,159
257845,Mario Buehler,1992-02-05 00:00:00,190.5,172
257847,Jores Okore,1992-08-11 00:00:00,182.88,176
257855,Alvaro Gonzalez Soberon,1990-01-08 00:00:00,180.34,150
257865,William Carvalho,1992-04-07 00:00:00,187.96,183
258206,Dziugas Bartkus,1989-11-07 00:00:00,190.5,194
258245,Branimir Hrgota,1993-01-12 00:00:00,185.42,163
258269,Victor Nilsson Lindeloef,1994-07-17 00:00:00,187.96,176
258873,Issa Cissokho,1985-02-23 00:00:00,172.72,161
259296,Robin Knoche,1992-05-22 00:00:00,190.5,170
259306,Emil Krafth,1994-08-02 00:00:00,180.34,174
259375,Mike van Duinen,1991-11-06 00:00:00,187.96,163
259439,Filip Mladenovic,1991-08-15 00:00:00,180.34,143
259507,Nicolas Castillo,1993-02-14 00:00:00,177.8,172
259810,Stephen Kingsley,1994-07-23 00:00:00,177.8,150
260182,Jorge Rojas,1993-01-07 00:00:00,172.72,159
260470,Leonardo Bittencourt,1993-12-19 00:00:00,170.18,139
260486,Daniel Devine,1992-09-07 00:00:00,182.88,154
260564,Kossi Prince Segbefia,1991-03-11 00:00:00,177.8,165
260659,Ximo Navarro,1990-01-23 00:00:00,177.8,157
260708,Hekuran Kryeziu,1993-02-12 00:00:00,177.8,150
260964,Berat Djimsiti,1993-02-19 00:00:00,190.5,183
260969,Charlie I'Anson,1993-07-01 00:00:00,180.34,161
261313,Jordan Veretout,1993-03-01 00:00:00,175.26,146
261332,Alim Oezturk,1992-11-17 00:00:00,190.5,176
261348,Matheus,1992-07-19 00:00:00,187.96,168
261597,Muamer Tankovic,1995-02-22 00:00:00,177.8,163
261599,Adnane Tighadouini,1992-11-30 00:00:00,177.8,159
261609,Dimitri Foulquier,1993-03-23 00:00:00,182.88,172
261653,Vladlen Yurchenko,1994-01-22 00:00:00,180.34,165
261654,Jere Uronen,1994-07-13 00:00:00,177.8,152
261787,Iago Herrerin,1988-01-25 00:00:00,187.96,198
262542,Miles Storey,1994-01-04 00:00:00,180.34,154
262592,Moi Gomez,1994-06-23 00:00:00,175.26,143
262753,Alex Schalk,1992-08-07 00:00:00,170.18,150
262930,Stephen Hendrie,1995-01-08 00:00:00,177.8,154
263144,Henrique Miranda,1993-05-10 00:00:00,177.8,161
263260,Mauro,1990-10-31 00:00:00,177.8,159
263276,Adryan,1994-08-10 00:00:00,175.26,157
263511,Maxime Dupe,1993-03-04 00:00:00,185.42,192
263653,John Stones,1994-05-28 00:00:00,187.96,165
263661,Julian Dudda,1993-04-08 00:00:00,193.04,194
263673,Jamie Masson,1993-04-05 00:00:00,170.18,141
263676,Declan McDaid,1995-11-22 00:00:00,177.8,161
263693,Gaetan Karlen,1993-06-07 00:00:00,187.96,176
263712,Piotr Mrozinski,1992-08-24 00:00:00,180.34,163
263796,Arlind Ajeti,1993-09-25 00:00:00,182.88,183
263952,Guti,1991-06-29 00:00:00,187.96,192
264085,Ismael Diomande,1992-08-28 00:00:00,182.88,181
264089,Washington,1989-01-20 00:00:00,182.88,159
264190,Thorgan Hazard,1993-03-29 00:00:00,175.26,152
264201,Mathieu Salamand,1991-04-17 00:00:00,177.8,154
264216,Jordan Forster,1993-09-23 00:00:00,187.96,168
264221,Kevin Wimmer,1992-11-15 00:00:00,187.96,187
264293,Alex Martinez,1990-08-12 00:00:00,175.26,141
264578,Tomasz Ptak,1992-02-09 00:00:00,190.5,196
264686,Louis Laing,1993-03-06 00:00:00,187.96,181
264702,Julian Wiessmeier,1992-11-04 00:00:00,170.18,146
264730,Kwame Franck Elie Mawuena,1992-11-21 00:00:00,187.96,185
264738,Carlos Daniel,1994-07-11 00:00:00,177.8,159
264739,Andre Dias,1992-04-18 00:00:00,172.72,157
264743,Alvarinho,1990-09-03 00:00:00,170.18,148
264837,Jason Holt,1993-02-19 00:00:00,165.1,154
264839,David Smith,1993-03-01 00:00:00,180.34,165
264840,Sammy Ameobi,1992-05-01 00:00:00,193.04,172
264842,Alessandro Florenzi,1991-03-11 00:00:00,172.72,148
264860,Mike van der Hoorn,1992-10-15 00:00:00,190.5,179
264885,Ivan Balliu,1992-01-01 00:00:00,172.72,141
265123,Fernando Canesin Matos,1992-02-27 00:00:00,175.26,150
265273,Gabriel,1992-09-27 00:00:00,193.04,198
265275,Naldo,1988-08-25 00:00:00,187.96,185
265277,Eber Bessa,1992-03-21 00:00:00,167.64,146
265363,Chris Loewe,1989-04-16 00:00:00,172.72,139
265412,Revson,1987-12-20 00:00:00,185.42,168
265591,Boubacar Sylla,1991-04-17 00:00:00,177.8,168
265618,Alex Goncalves,1990-05-20 00:00:00,182.88,168
265688,Bruno Cortez,1987-03-11 00:00:00,180.34,165
265703,Elvis,1990-09-09 00:00:00,175.26,161
265725,Ante Rebic,1993-09-21 00:00:00,185.42,170
265727,Alexandre Coeff,1992-02-20 00:00:00,185.42,159
265799,Anderson Carvalho,1990-05-20 00:00:00,175.26,146
265913,Nene Bonilha,1992-02-17 00:00:00,175.26,154
265918,Andre Wisdom,1993-05-09 00:00:00,185.42,172
265924,Gregoire Defrel,1991-06-17 00:00:00,177.8,170
265944,Petar Brlek,1994-01-29 00:00:00,180.34,163
266105,Clinton Mata,1992-11-07 00:00:00,180.34,159
266279,Szymon Drewniak,1993-07-11 00:00:00,177.8,154
266280,Christ Mbondi,1992-02-02 00:00:00,180.34,165
266523,Pierre-Emil Hoejbjerg,1995-08-05 00:00:00,185.42,185
266526,Viktor Fischer,1994-06-09 00:00:00,180.34,179
266546,Prince Desir Gouano,1993-12-24 00:00:00,185.42,172
266841,Dominik Masek,1995-07-10 00:00:00,172.72,143
266995,Stephane Bahoken,1992-05-28 00:00:00,185.42,172
267008,Matheus Carvalho,1992-03-11 00:00:00,177.8,163
267260,Gaston Brugman,1992-09-07 00:00:00,175.26,146
267365,Marquinhos,1994-05-14 00:00:00,182.88,165
267369,Wallace,1994-05-01 00:00:00,175.26,161
267380,Lucas Piazon,1994-01-20 00:00:00,182.88,165
267383,Leo Bonatini,1994-03-28 00:00:00,185.42,176
267680,Deyvison,1988-10-18 00:00:00,187.96,185
267720,Ferreira,1987-11-17 00:00:00,185.42,163
267728,Alan Henrique,1991-06-19 00:00:00,187.96,181
267863,Guilherme,1991-04-05 00:00:00,177.8,172
267894,Guido Marcelo Carrillo,1991-05-25 00:00:00,187.96,196
267911,Bruno Peres,1990-03-01 00:00:00,177.8,159
267915,Ancelmo Junior,1990-04-03 00:00:00,180.34,165
267992,Wilson Kamavuaka,1990-03-29 00:00:00,187.96,176
268039,Anderson Conceicao,1989-10-24 00:00:00,187.96,179
268207,Javi Hervas,1989-06-09 00:00:00,175.26,172
268213,Junior Lopes,1987-10-19 00:00:00,190.5,176
268257,Lima,1991-10-10 00:00:00,177.8,161
268261,Stefan Ristovski,1992-02-12 00:00:00,180.34,161
268273,Bruno Gonzalez,1990-05-24 00:00:00,185.42,190
268282,Manuel Trigueros,1991-10-17 00:00:00,177.8,154
268283,Dieguinho,1992-06-07 00:00:00,177.8,143
268284,Kelvin,1993-06-01 00:00:00,172.72,148
268306,Gideao,1987-12-19 00:00:00,190.5,209
268375,Emiliano Martinez,1992-09-02 00:00:00,193.04,187
268394,Edenilson,1989-12-18 00:00:00,175.26,168
268586,Anderson Melo,1990-08-14 00:00:00,177.8,152
